text,label,custom_id
"I unsubscribe from being an adult, its not for me",1,translation-793
Tinnitus is my favourite thing ever I love it. So loud so atmospheric https://t.co/mNJw5GvPzy,1,translation-794
Wow I love it when rich people get stuff for free.,1,translation-795
Ayeee it’s officially “I’m not even your girl” season 😛,1,translation-796
"Yes of course, Boris.  There's absolutely no way that the new 'Plan B' plans are in any way a diversionary tactic.",1,translation-797
Thanks Boris Johnson for restricting travel abroad (again) due to the new virus strain and your concern for the public health. I heard next week your banning fast food beacuse thats just as dangerous right?,1,translation-798
Whoop diddy scoop poop,1,translation-799
"Watched 127 hours... Kinda reminded me of this one time I got a bad splinter. Writing a book about it now, hit me up for an autographed copy",1,translation-800
Top 10 pools in my book:  1. Swimming pool 2. Paddling pool 3. Above-ground pool 4. Family pool 5. Architectural pool 6. Indoor pool 7. Lap pool 8. Olympic size pool 9. Natural pool  10. Salt water pool  Sorry Liverpool you are not top 10 pools in my book 😭😭😭,1,translation-801
do people with clear skin feel accomplished?? superior??? comfortable in their own skin???? what’s that like lmfao,1,translation-802
"Ok, so @bytereview and I decided to record on the evening of the 6th, just as absolutely nothing newsworthy was happening! Perfect timing as always, to go over some of the best ITSBUPs of 2020 - and how we're settling into 2021! Listen: https://t.co/oaPLwrtcHP https://t.co/za3EHuqcWh",1,translation-803
can't wait til a bunch of pudgy suburban dads save the day with their firearms,1,translation-804
there’s no better way to wake up than having one dog jump directly on your stomach and knock the wind out of you while the other drop a dead rodent on the end of the bed. 😑,1,translation-805
love when the train stops in philly and everybody boards and of a sudden it smells like a ham sandwich,1,translation-806
me not turning up to work is a feminist movement actually,1,translation-807
"""Alexa add small bananas to the shopping list."" I've added smooth armours to your shopping list."" Gee thanks Alexa! #alexa",1,translation-808
Oh boy I can't wait for the next general election in which a population that has been completely screwed over by the Tories somehow manages to forget all of this and keep Boris Johnson in power! I love our smart country!,1,translation-809
"I just absolutely LOVE how I've got to work outside for the next 3 days in the heatwave.

#sweatingmyballsoff",1,translation-810
@abhiishekkkkkk @FCBGox Did you even watch a single la Liga madrid game last season bruh Varane isn’t that good anymore,1,translation-811
Tell the liverpool players to get some beers and just sit on the grass for the full 90 mins. Let leeds score as many goals as they want. #NoToEuropeanSuperLeague,1,translation-812
fully vaxxed feeling very girlboss,1,translation-813
"I love it when women are referred to as ""girl boss"" however men are just the ""boss""!",1,translation-814
As a woman I dont need hobbies dreams or goals cause I can spend all my time wondering why he didnt text back crying into a bag of doughnuts,1,translation-815
"Hear me out... The lyrics in ""coney island"" should've been ""lost again with no surprises, disappointments close your EYESES"" 

Fixed it for you @taylorswift13 😉

#evermorealbum 
@taylornation13",1,translation-816
@MatthewStadlen @sajidjavid Thank you so much for your insightful thoughts- I’m sure @sajidjavid is overjoyed that you “quite like him”,1,translation-817
It was the jerseys,1,translation-818
love waking up in a panic 🥴🥴,1,translation-819
"@AmazonUK why does Alexa UK not get improvements like Guard, Adaptive Volume, Male voice? Should we pay less for the devices than the US equivalent?",1,translation-820
@xNemoooo @McDonaldsUK @tasshx Say swear you didn’t down all bev’s at Acapulco’s straight after?? 😘,1,translation-821
Where is the Chancellor? Please check the back of your sofas.,1,translation-822
"""friends""",1,translation-823
STOP TREATING MARS LIKE A BACK-UP BOYFRIEND JUST FIX YOUR CURRENT RELATIONSHIP WITH EARTH BECAUSE YOU CAN'T LIVE HERE.,1,translation-824
"@AsdaServiceTeam imagine your delivery being 2 hours late, and imagine calling up your service team only for them to hang up at 10pm, coincidentally the same time the office closes. But it’s okay, my £3 delivery fee is being refunded though 👊🏻",1,translation-825
"Don’t worry, 20 something people who follow me here, I brushed my hair for the first time in a week today. I know, impressive.",1,translation-826
"It’s spring, so that means it’s time for couples to leave the bar across the street and come fight under my window at 2 am again ❤️",1,translation-827
"Sometimes I feel like all this effort is just like sticking diamond encrusted alloys on a knackered Corsa. I mean, shit is what it is at the end of the day.",1,translation-828
I'm just living off salads and yogurt and loving it tbh,1,translation-829
I think pigs will fly before people start pulling their fingers out at work!,1,translation-830
i would rather be outside reed timmers car in f3 tornado winds than go to work today,1,translation-831
people who say that they’re allergic to pineapple are pathological liars!!!!!!!,1,translation-832
Trying to know all this history tonight is gonna kill me,1,translation-833
this time tomorrow i'll be dying at school Cannot Wait!,1,translation-834
"I love it when drunk, inconsiderate flatmates come back and start climbing on the roof #istillhaveexams #tryingtosleep",1,translation-835
"I recovered a repressed memory today of working at @kumandgo in high school 13 years ago &amp; having to answer the phone as “we go all out at Kum &amp; Go, this is Shelby. How can I help you?” And the prank calls that led to. Pretty sure K&amp;G owe me therapy.",1,translation-836
"Blatantly obvious that Lionel Messi is now set for a move to Leeds.

The Newell’s old boys network.",1,translation-837
NOT OLIVIA RODRIGO TRAITOR IN THE BACKGROUND #LoveIsland,1,translation-838
Not telling anyone how I voted in case it doesn't come true #EUref,1,translation-839
"i love how i literally just finished watching the fifth hp film and then turned to my mum and said ""love a good bit of character death on a sunday :)""
the dsmp lore has utterly ruined my attachment to characters and how i see stories now. i am a broken woman.",1,translation-840
Can cats wear nail polish,1,translation-841
"So, very delayed flight from Bristol to Edinburgh @easyJet, trademark vagueness from staff, with a chronic lack of empathy to boot (despite me travelling with three young children)... now, time to feed our family with £3 vouchers (at airport prices!) #bollocks",1,translation-842
Love it when you clearly make a restaurant aware of dietary conditions and they ignore it 🥲,1,translation-843
